,State,School District,Year,Enrollment,Total Revenues,Total Expenditures,Expenditures per Pupil
13884,Wisconsin,Brillion City Joint School District 2,2016,965.0,12289000,13059000,13532.642487046633
13885,Wisconsin,Hilbert School District,2016,422.0,7916000,15881000,37632.70142180095
13886,Wisconsin,New Holstein School District,2016,1074.0,14572000,16161000,15047.486033519554
13887,Wisconsin,Stockbridge School District,2016,212.0,3551000,3514000,16575.471698113208
13888,Wisconsin,Chilton School District,2016,1177.0,15839000,16662000,14156.329651656755
13889,Wisconsin,Cadott Community School District,2016,847.0,12204000,11840000,13978.748524203069
13890,Wisconsin,Cornell School District,2016,399.0,6062000,5271000,13210.526315789473
13891,Wisconsin,Lake Holcombe School District,2016,308.0,5961000,5569000,18081.16883116883
13892,Wisconsin,New Auburn School District,2016,315.0,4887000,4320000,13714.285714285714
13893,Wisconsin,Chippewa Falls Area School District,2016,5070.0,60828000,60673000,11967.061143984221
13894,Wisconsin,Stanley Boyd Area School District,2016,1080.0,13835000,13639000,12628.703703703704
13895,Wisconsin,Bloomer School District,2016,1237.0,17331000,15627000,12632.983023443816
13896,Wisconsin,Colby School District,2016,943.0,13448000,12728000,13497.348886532343
13897,Wisconsin,Granton Area School District,2016,230.0,4288000,4221000,18352.17391304348
13898,Wisconsin,Greenwood School District,2016,384.0,6676000,6273000,16335.9375
13899,Wisconsin,Loyal School District,2016,539.0,7858000,7443000,13808.905380333952
13900,Wisconsin,Neillsville School District,2016,959.0,12684000,12681000,13223.149113660063
13901,Wisconsin,Thorp City Joint School District 1,2016,602.0,7497000,7456000,12385.382059800664
13902,Wisconsin,Owen Withee Joint School District 1,2016,514.0,6941000,7022000,13661.47859922179
13903,Wisconsin,Abbotsford School District,2016,713.0,9616000,9024000,12656.381486676017
13904,Wisconsin,Cambria-Friesland School District,2016,400.0,5712000,5329000,13322.5
13905,Wisconsin,Columbus School District,2016,1304.0,16871000,16742000,12838.957055214723
13906,Wisconsin,Fall River School District,2016,482.0,6860000,6456000,13394.190871369294
13907,Wisconsin,Lodi School District,2016,1540.0,21845000,20351000,13214.935064935065
13908,Wisconsin,Pardeeville Village Joint School District 1,2016,818.0,11197000,11220000,13716.38141809291
13909,Wisconsin,Poynette School District,2016,1143.0,13738000,12374000,10825.896762904636
13910,Wisconsin,Randolph School District,2016,541.0,7738000,10823000,20005.54528650647
13911,Wisconsin,Rio Community School District,2016,437.0,6640000,6443000,14743.707093821511
13912,Wisconsin,Wisconsin Dells School District,2016,1726.0,22236000,20833000,12070.10428736964
13913,Wisconsin,Portage Community School District,2016,2501.0,31134000,28442000,11372.251099560175
13914,Wisconsin,North Crawford School District,2016,456.0,6248000,6454000,14153.508771929824
13915,Wisconsin,Seneca Joint School District,2016,300.0,4457000,4485000,14950.0
13916,Wisconsin,Wauzeka Steuben School District,2016,317.0,4744000,4891000,15429.022082018928
13917,Wisconsin,Prairie Du Chien Area School District,2016,1159.0,16254000,14882000,12840.379637618636
13918,Wisconsin,Belleville School District,2016,966.0,13022000,12328000,12761.904761904761
13919,Wisconsin,Cambridge School District,2016,844.0,12968000,12451000,14752.369668246445
13920,Wisconsin,Deforest Area School District,2016,3634.0,46117000,50221000,13819.757842597688
13921,Wisconsin,Mcfarland Joint School District 8,2016,4266.0,42477000,40343000,9456.86826066573
13922,Wisconsin,Marshall Joint School District 2,2016,1087.0,16667000,24096000,22167.433302667894
13923,Wisconsin,Wisconsin Heights School District,2016,760.0,10960000,11385000,14980.263157894737
13924,Wisconsin,Middleton Cross Plains School District,2016,6984.0,90861000,88018000,12602.806414662085
13925,Wisconsin,Mt Horeb Area School District,2016,2520.0,29997000,28034000,11124.603174603175
13926,Wisconsin,Oregon School District,2016,3943.0,51939000,67299000,17067.96855186406
13927,Wisconsin,Stoughton Area School District,2016,3162.0,43836000,41250000,13045.540796963947
13928,Wisconsin,Sun Prairie Area School District 2,2016,8107.0,112489000,104917000,12941.532009374614
13929,Wisconsin,Verona Area School District,2016,5418.0,71066000,74080000,13672.942045035068
13930,Wisconsin,Waunakee Community School District,2016,4108.0,54424000,83961000,20438.412852969814
13931,Wisconsin,Deerfield Community School District,2016,775.0,11425000,10418000,13442.58064516129
13932,Wisconsin,Monona Grove School District,2016,3332.0,45305000,41185000,12360.444177671068
13933,Wisconsin,Madison Metropolitan School District,2016,27112.0,416785000,423037000,15603.31218648569
13934,Wisconsin,Horican School District,2016,735.0,10546000,9701000,13198.639455782313
13935,Wisconsin,Hustisford School District,2016,408.0,5946000,5998000,14700.980392156862
13936,Wisconsin,Lomira School District,2016,1043.0,14021000,21578000,20688.398849472676
13937,Wisconsin,Mayville City School District,2016,1177.0,16092000,13776000,11704.333050127443
13938,Wisconsin,Herman-Neosho-Rubicon-School District 3,2016,231.0,3003000,3021000,13077.922077922078
13939,Wisconsin,Rubicon Joint School District 6,2016,72.0,1324000,1229000,17069.444444444445
13940,Wisconsin,Beaver Dam School District,2016,3611.0,42682000,41536000,11502.630850180005
13941,Wisconsin,Dodgeland School District,2016,798.0,12429000,11231000,14073.934837092731
13942,Wisconsin,Gibraltar Area School District,2016,574.0,11291000,10749000,18726.480836236933
13943,Wisconsin,Sevastopol Joint School District 2,2016,612.0,9938000,9131000,14919.934640522875
13944,Wisconsin,Washington Island School District,2016,76.0,1421000,1240000,16315.78947368421
13945,Wisconsin,Southern Door County School District,2016,1102.0,15533000,14187000,12873.865698729582
13946,Wisconsin,Sturgeon Bay School District,2016,1184.0,16101000,16218000,13697.635135135135
13947,Wisconsin,Maple School District,2016,1370.0,19987000,21953000,16024.087591240876
13948,Wisconsin,Solon Springs School District,2016,260.0,3815000,3834000,14746.153846153846
13949,Wisconsin,Superior School District,2016,4704.0,60807000,56530000,12017.431972789116
13950,Wisconsin,Boyceville Community School District,2016,730.0,10690000,9602000,13153.424657534246
13951,Wisconsin,Colfax School District,2016,853.0,9692000,9820000,11512.309495896834
13952,Wisconsin,Elk Mound School District,2016,1215.0,13696000,12982000,10684.77366255144
13953,Wisconsin,Menomonie Area School District,2016,3313.0,43012000,42906000,12950.799879263508
13954,Wisconsin,Altoona School District,2016,1601.0,20494000,36134000,22569.643972517177
13955,Wisconsin,Augusta Joint School District 1,2016,627.0,10274000,13545000,21602.87081339713
13956,Wisconsin,Fall Creek Village School District,2016,840.0,10508000,10261000,12215.47619047619
13957,Wisconsin,Eau Claire Area School District,2016,11219.0,140368000,136294000,12148.498083608165
13958,Wisconsin,Florence School District,2016,401.0,7699000,7810000,19476.30922693267
13959,Wisconsin,Campbellsport School District,2016,1345.0,18375000,16478000,12251.301115241637
13960,Wisconsin,North Fond Du Lac School District,2016,1329.0,17547000,16502000,12416.854778028594
13961,Wisconsin,Oakfield School District,2016,541.0,7566000,7206000,13319.778188539742
13962,Wisconsin,Ripon School District,2016,1631.0,23463000,41063000,25176.578786020847
13963,Wisconsin,Rosendale-Brandon School District,2016,1079.0,12299000,11747000,10886.93234476367
13964,Wisconsin,Waupun Joint School District 1,2016,1901.0,25537000,22767000,11976.328248290374
13965,Wisconsin,Fond Du Lac School District,2016,7307.0,95405000,87015000,11908.443957848638
13966,Wisconsin,Crandon School District,2016,889.0,12658000,12182000,13703.037120359955
13967,Wisconsin,Laona Joint School District 1,2016,221.0,3881000,3690000,16696.83257918552
13968,Wisconsin,Wabeno Joint School District 1,2016,437.0,7055000,6898000,15784.897025171626
13969,Wisconsin,Boscobel Joint School District 6,2016,824.0,9701000,10150000,12317.961165048544
13970,Wisconsin,Cassville School District,2016,199.0,3928000,3680000,18492.46231155779
13971,Wisconsin,Cuba City School District,2016,697.0,9661000,9289000,13327.116212338595
13972,Wisconsin,Fennimore School District,2016,798.0,10149000,11529000,14447.368421052632
13973,Wisconsin,Southwestern Wi Comm Sch Dist,2016,538.0,7048000,6899000,12823.420074349442
13974,Wisconsin,Lancaster School District 3,2016,932.0,12433000,12351000,13252.14592274678
13975,Wisconsin,Riverdale School District,2016,634.0,10161000,11366000,17927.44479495268
13976,Wisconsin,Platteville School District,2016,1556.0,20023000,28480000,18303.341902313623
13977,Wisconsin,Potosi Joint School District 10,2016,315.0,5488000,6073000,19279.365079365078
13978,Wisconsin,River Ridge School District,2016,518.0,7801000,8974000,17324.324324324323
13979,Wisconsin,Albany School District,2016,322.0,6009000,5663000,17586.956521739132
13980,Wisconsin,Brodhead School District,2016,1052.0,12883000,12706000,12077.946768060836
13981,Wisconsin,Juda School District,2016,307.0,4238000,4063000,13234.527687296417
13982,Wisconsin,Monroe City School District,2016,2406.0,33951000,32539000,13524.106400665005
13983,Wisconsin,Monticello Village School District,2016,339.0,6258000,6261000,18469.026548672566
13984,Wisconsin,New Glarus School District 1,2016,961.0,12871000,12839000,13360.041623309053
13985,Wisconsin,Green Lake School District,2016,270.0,5477000,4947000,18322.222222222223
13986,Wisconsin,Markesan City Joint School District 3,2016,828.0,11352000,9739000,11762.07729468599
13987,Wisconsin,Princeton City Joint School District,2016,347.0,5296000,4712000,13579.250720461096
13988,Wisconsin,Berlin Area Joint School District,2016,1606.0,20565000,21337000,13285.803237858032
13989,Wisconsin,Barneveld Joint School District 15,2016,455.0,5885000,5860000,12879.12087912088
13990,Wisconsin,Dodgeville School District,2016,1265.0,16807000,16199000,12805.533596837944
13991,Wisconsin,Highland School District,2016,311.0,4825000,4576000,14713.826366559486
13992,Wisconsin,Iowa-Grant School District,2016,745.0,9878000,9953000,13359.73154362416
13993,Wisconsin,Mineral Point School District,2016,711.0,10904000,10581000,14881.856540084389
13994,Wisconsin,Hurley City Joint School District,2016,606.0,8075000,8070000,13316.831683168317
13995,Wisconsin,Mercer School District 1,2016,147.0,3143000,3274000,22272.108843537415
13996,Wisconsin,Black River Falls School District,2016,1758.0,23904000,39479000,22456.769055745164
13997,Wisconsin,Melrose Mindoro School District,2016,761.0,10792000,10278000,13505.913272010512
13998,Wisconsin,Alma Center School District,2016,633.0,9127000,8313000,13132.701421800948
13999,Wisconsin,Fort Atkinson City School District,2016,2906.0,38677000,36849000,12680.316586373021
14000,Wisconsin,Johnson Creek School District,2016,665.0,10421000,25010000,37609.02255639098
14001,Wisconsin,Lake Mills Area School District,2016,1508.0,18887000,18817000,12478.11671087533
14002,Wisconsin,Palmyra-Eagle Area School District,2016,871.0,15467000,14737000,16919.63260619977
14003,Wisconsin,Waterloo School District,2016,796.0,11042000,10718000,13464.824120603014
14004,Wisconsin,Watertown Unified Joint School District 1,2016,3779.0,48326000,45962000,12162.476845726384
14005,Wisconsin,Jefferson School District,2016,1957.0,27753000,25508000,13034.236075625959
14006,Wisconsin,Royall School District,2016,549.0,9063000,9173000,16708.561020036428
14007,Wisconsin,Mauston School District,2016,1491.0,21623000,19257000,12915.492957746479
14008,Wisconsin,Necedah Joint School District,2016,677.0,11283000,13877000,20497.78434268833
14009,Wisconsin,New Lisbon City Joint School District,2016,646.0,9027000,8449000,13078.947368421053
14010,Wisconsin,Wonewoc Union Center School District,2016,337.0,5723000,6273000,18614.243323442137
14011,Wisconsin,Brighton Town School District 1,2016,186.0,2330000,2126000,11430.10752688172
14012,Wisconsin,Bristol School District 1,2016,755.0,8416000,8770000,11615.8940397351
14013,Wisconsin,Salem-Bristol Joint School District 2,2016,970.0,14164000,15004000,15468.041237113403
14014,Wisconsin,Paris-Bristol Joint School District 1,2016,281.0,3311000,2956000,10519.572953736655
14015,Wisconsin,Randall Joint School District 1,2016,651.0,8283000,7926000,12175.115207373272
14016,Wisconsin,Trevor-Wilmont Consolidated Grade School District,2016,527.0,9285000,8180000,15521.821631878558
14017,Wisconsin,Silver Lake-Salem School District 1,2016,520.0,6738000,9021000,17348.076923076922
14018,Wisconsin,Twin Lakes School District 4,2016,372.0,7042000,11568000,31096.774193548386
14019,Wisconsin,Wheatland Town Joint School District 1,2016,496.0,7658000,6675000,13457.661290322581
14020,Wisconsin,Wilmot U High School District,2016,1106.0,21199000,20280000,18336.34719710669
14021,Wisconsin,Kenosha Unified School District 1,2016,22160.0,292998000,284037000,12817.554151624548
14022,Wisconsin,Central-Westosha U High School District,2016,1153.0,17357000,18585000,16118.820468343452
14023,Wisconsin,Kewaunee School District,2016,979.0,13785000,15962000,16304.392236976506
14024,Wisconsin,Luxemburg-Casco School District,2016,1928.0,21399000,20710000,10741.701244813277
14025,Wisconsin,Algoma School District,2016,723.0,8856000,8128000,11242.047026279392
14026,Wisconsin,Bangor Village Joint School District 2,2016,583.0,8273000,7759000,13308.747855917667
14027,Wisconsin,Holmen Area School District,2016,3972.0,54570000,51210000,12892.749244712992
14028,Wisconsin,West Salem School District,2016,1768.0,22808000,20851000,11793.552036199095
14029,Wisconsin,Lacrosse School District,2016,6790.0,100879000,97277000,14326.509572901325
14030,Wisconsin,Onalaska School District,2016,3155.0,39252000,44560000,14123.613312202853
